PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,FirstName,GenderProbability
7744_01,Europa,False,B/298/S,TRAPPIST-1e,19.0,False,0.0,4534.0,0.0,617.0,1156.0,Weznif Prearright,False,Weznif,0.4595797061920166
7744_02,Europa,True,B/298/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Axinon Prearright,True,Axinon,0.0891975462436676
7746_01,Europa,True,,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Antinon Patoetic,True,Antinon,0.12010744959115982
7747_01,Mars,False,F/1611/P,TRAPPIST-1e,41.0,False,688.0,31.0,1880.0,0.0,,Supix Dal,False,Supix,0.5134183168411255
7748_01,Europa,False,A/94/S,TRAPPIST-1e,44.0,False,18.0,1451.0,0.0,279.0,64.0,Alamin Obsentork,False,Alamin,0.36562544107437134
7748_02,Europa,False,A/94/S,TRAPPIST-1e,39.0,True,0.0,395.0,0.0,1012.0,1080.0,Almino Obsentork,False,Almino,0.19908159971237183
7749_01,Mars,True,D/244/P,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Shood Pie,True,Shood,0.17379485070705414
7749_02,Mars,False,D/244/P,TRAPPIST-1e,37.0,False,416.0,56.0,1912.0,0.0,0.0,Dynx Pie,False,Dynx,0.30108222365379333
7751_01,Europa,True,C/252/P,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Mesatik Retefule,True,Mesatik,0.6480911374092102
7752_01,Earth,False,F/1480/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,746.0,1.0,Hery Berreranks,False,Hery,0.3815155327320099
7753_01,Earth,True,G/1245/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Noria Puckenton,False,Noria,0.9585641622543335
7754_01,Europa,False,B/299/S,55 Cancri e,55.0,False,1.0,2670.0,34.0,542.0,1339.0,Mothab Imotive,True,Mothab,0.16152562201023102
7755_01,Earth,True,E/503/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Jonard Mullericer,True,Jonard,0.04893362894654274
7757_01,Europa,True,B/300/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Muonons Lowerrudy,True,Muonons,0.0993318185210228
7757_02,Europa,False,B/300/S,TRAPPIST-1e,43.0,False,0.0,8948.0,0.0,153.0,872.0,Dyonevi Capplid,True,Dyonevi,0.6556122303009033
7760_01,Earth,False,G/1253/S,PSO J318.5-22,32.0,False,0.0,494.0,0.0,0.0,213.0,Ricke Coolerson,False,Ricke,0.189970001578331
7761_01,Earth,False,F/1612/P,TRAPPIST-1e,23.0,False,1.0,0.0,0.0,237.0,553.0,Benja Watsongley,True,Benja,0.20132564008235931
7761_02,Earth,True,G/1246/P,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,Stevey Water,True,Stevey,0.44865795969963074
7763_01,Earth,False,G/1254/S,55 Cancri e,14.0,,325.0,0.0,19.0,506.0,2.0,Dessie Lewinez,False,Dessie,0.9110537767410278
7764_01,Earth,False,F/1613/P,TRAPPIST-1e,24.0,False,1405.0,0.0,14.0,2.0,163.0,Maryn Saundez,False,Maryn,0.6803566217422485
7767_01,Earth,True,G/1257/S,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,Curtle Oconley,True,Curtle,0.2900933623313904
7768_01,Earth,False,F/1484/S,TRAPPIST-1e,14.0,False,0.0,268.0,239.0,127.0,0.0,Vivia Ocherman,True,Vivia,0.9340870380401611
7769_01,Earth,False,E/504/P,TRAPPIST-1e,20.0,False,98.0,499.0,0.0,142.0,52.0,Tonyan Mclarseney,False,Tonyan,0.19183701276779175
7770_01,Earth,False,G/1258/S,TRAPPIST-1e,17.0,False,527.0,124.0,37.0,290.0,30.0,Candyn Oneiles,False,Candyn,0.3076537549495697
7770_02,Earth,False,F/1485/S,55 Cancri e,20.0,False,748.0,0.0,0.0,0.0,487.0,Jerrye Oneiles,False,Jerrye,0.27316150069236755
7771_01,Earth,False,G/1259/S,TRAPPIST-1e,22.0,False,0.0,,692.0,18.0,0.0,Feline Cofferson,True,Feline,0.9316974878311157
7773_01,Earth,True,G/1248/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Fayey Stephend,True,Fayey,0.6994696259498596
7774_01,Mars,False,D/245/P,55 Cancri e,67.0,False,1146.0,16.0,39.0,0.0,518.0,Lar Kinad,True,Lar,0.41594091057777405
7775_01,Europa,False,C/253/P,55 Cancri e,28.0,False,7.0,489.0,0.0,4.0,6027.0,Alraium Disivering,False,Alraium,0.573628306388855
7776_01,Europa,False,D/246/P,,57.0,False,0.0,412.0,0.0,5491.0,234.0,Pollum Craleve,False,Pollum,0.2579324543476105
7777_01,Earth,True,G/1249/P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Camie Meleon,True,Camie,0.6888270974159241
7778_01,Mars,False,F/1486/S,TRAPPIST-1e,34.0,False,1199.0,33.0,346.0,0.0,0.0,Hammet Saste,False,Hammet,0.4822028875350952
7778_02,Mars,True,E/510/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Cinst Saste,False,Cinst,0.3549274504184723
7780_01,Earth,False,F/1614/P,55 Cancri e,33.0,False,0.0,53.0,615.0,9.0,0.0,Therly Mcmahoney,True,Therly,0.6925614476203918
7782_01,Europa,False,C/291/S,55 Cancri e,33.0,False,0.0,73.0,31.0,8493.0,9065.0,Maiah Pickleve,False,Maiah,0.866347074508667
7782_02,Europa,False,C/291/S,TRAPPIST-1e,28.0,False,0.0,180.0,0.0,778.0,4973.0,Azhasim Pickleve,False,Azhasim,0.5654299855232239
7783_01,Mars,True,F/1487/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Tous Wate,True,Tous,0.1406036615371704
7784_01,Mars,True,F/1615/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Cray Berte,True,Cray,0.2987971007823944
7785_01,Earth,False,G/1261/S,TRAPPIST-1e,13.0,False,406.0,0.0,52.0,0.0,387.0,Luise Bucklandez,False,Luise,0.4660152494907379
7786_01,Earth,False,F/1616/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,45.0,3372.0,Stelle Adkinson,False,Stelle,0.7809794545173645
7787_01,Europa,False,B/301/S,55 Cancri e,39.0,False,258.0,1541.0,0.0,,621.0,Polari Cousel,False,Polari,0.5248753428459167
7787_02,Europa,True,,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Sular Cousel,True,Sular,0.5808834433555603
7788_01,Earth,False,F/1488/S,PSO J318.5-22,43.0,False,0.0,0.0,110.0,538.0,0.0,Julin Guerson,False,Julin,0.46570244431495667
7789_01,Earth,False,F/1489/S,TRAPPIST-1e,32.0,False,,368.0,0.0,304.0,741.0,Pattie Whitledges,False,Pattie,0.6792263984680176
7790_01,,True,F/1490/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Pold Casty,False,Pold,0.16766706109046936
7790_02,Mars,False,F/1490/S,55 Cancri e,45.0,False,810.0,0.0,132.0,198.0,0.0,Wifel Casty,False,Wifel,0.28139927983283997
7790_03,Mars,True,F/1490/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Grawk Casty,True,Grawk,0.29828107357025146
7791_01,Earth,False,F/1491/S,55 Cancri e,64.0,False,19.0,261.0,208.0,0.0,214.0,Nadie Owerson,False,Nadie,0.766140878200531
7793_01,,False,F/1617/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,2141.0,Isa Anthompson,False,Isa,0.7616860866546631
7797_01,Earth,False,E/506/P,TRAPPIST-1e,44.0,False,358.0,303.0,0.0,0.0,131.0,Paulie Powenoble,False,Paulie,0.7130022644996643
7800_01,Earth,True,G/1251/P,TRAPPIST-1e,15.0,False,0.0,0.0,,0.0,0.0,Alvira Potterry,True,Alvira,0.8103368878364563
7801_01,,False,,55 Cancri e,21.0,False,1720.0,2337.0,0.0,1.0,335.0,Eliana Coopezmaney,False,Eliana,0.9854208827018738
7802_01,Mars,False,F/1620/P,TRAPPIST-1e,33.0,False,166.0,634.0,419.0,201.0,1178.0,Backse Pead,False,Backse,0.11889184266328812
7803_01,Earth,False,G/1253/P,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Stenny Tranklinay,False,Stenny,0.557790219783783
7803_02,Earth,True,G/1253/P,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Nathy Tranklinay,True,Nathy,0.6193248629570007
7805_01,Earth,False,G/1254/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Rosiey Hestes,False,Rosiey,0.9169467091560364
7806_01,Earth,False,F/1621/P,55 Cancri e,24.0,False,0.0,688.0,0.0,0.0,1.0,Wena Mirezavis,False,Wena,0.8966387510299683
7808_01,Earth,False,G/1256/P,TRAPPIST-1e,26.0,False,0.0,79.0,53.0,,0.0,Arllia Sweenez,False,Arllia,0.9491046071052551
7809_01,Mars,True,F/1493/S,TRAPPIST-1e,26.0,False,0.0,0.0,,0.0,0.0,Guts Sty,True,Guts,0.22940488159656525
7809_02,Mars,True,F/1493/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,,Rhex Sty,True,Rhex,0.2591029405593872
7810_01,Earth,False,F/1494/S,TRAPPIST-1e,22.0,,769.0,0.0,0.0,1.0,729.0,Delley Coopelandez,False,Delley,0.7895432710647583
7812_01,Mars,False,F/1495/S,TRAPPIST-1e,26.0,False,1333.0,0.0,50.0,0.0,0.0,Blech Depie,False,Blech,0.3840641677379608
7813_01,Earth,False,F/1622/P,TRAPPIST-1e,27.0,False,0.0,55.0,0.0,740.0,85.0,Landa Hallahaney,False,Landa,0.8422542214393616
7815_01,Earth,False,F/1496/S,PSO J318.5-22,27.0,False,0.0,605.0,0.0,0.0,0.0,Jaye Daviddley,True,Jaye,0.24118568003177643
7816_01,Earth,,F/1497/S,PSO J318.5-22,37.0,False,0.0,925.0,0.0,0.0,0.0,Gordo Mclardson,True,Gordo,0.11334936320781708
7818_01,Earth,True,G/1257/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Joelan Brenney,False,Joelan,0.2733047306537628
7820_01,Earth,False,G/1258/P,55 Cancri e,24.0,False,0.0,0.0,809.0,0.0,0.0,Elanda Lambles,True,Elanda,0.9053468704223633
7821_01,,False,G/1264/S,TRAPPIST-1e,23.0,False,535.0,3.0,17.0,0.0,214.0,Cinda Mcdowns,False,Cinda,0.9347705245018005
7824_01,Earth,False,F/1624/P,PSO J318.5-22,18.0,False,0.0,76.0,0.0,993.0,6.0,Samie Polliamposs,False,Samie,0.5517719984054565
7828_01,Earth,True,G/1266/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Jimmyn Deckley,False,Jimmyn,0.5857639908790588
7829_01,Earth,True,G/1267/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Iandy Harmontry,True,Iandy,0.6404131650924683
7830_01,Earth,True,G/1268/S,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Briane Belley,True,Briane,0.7609565854072571
7830_02,Earth,True,G/1268/S,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,Gordo Belley,True,Gordo,0.11334936320781708
7830_03,Earth,False,G/1268/S,TRAPPIST-1e,46.0,False,0.0,,0.0,17.0,655.0,Willah Belley,False,Willah,0.8196696043014526
7830_04,,False,G/1268/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Eddiey Belley,False,Eddiey,0.7204957008361816
7831_01,Mars,False,F/1626/P,TRAPPIST-1e,16.0,False,1095.0,0.0,54.0,0.0,0.0,,False,,0.5
7832_01,Mars,False,D/228/S,TRAPPIST-1e,19.0,False,1823.0,36.0,81.0,0.0,0.0,Sumpid Bart,False,Sumpid,0.5348133444786072
7833_01,Europa,False,B/305/S,55 Cancri e,34.0,False,0.0,3424.0,6.0,2445.0,1128.0,Ainkard Spandisket,False,Ainkard,0.17783817648887634
7833_02,Europa,False,B/305/S,TRAPPIST-1e,34.0,False,11.0,3299.0,0.0,1013.0,15.0,Altan Spandisket,True,Altan,0.25182971358299255
7834_01,Earth,False,G/1269/S,TRAPPIST-1e,24.0,False,482.0,967.0,349.0,19.0,0.0,Monah Cardner,False,Monah,0.8179906606674194
7835_01,Earth,True,G/1270/S,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Craine Hoodgers,False,Craine,0.6290917992591858
7837_01,Europa,True,B/306/S,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Taurah Kiling,True,Taurah,0.8391838669776917
7837_02,Europa,True,B/306/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Caphird Kiling,True,Caphird,0.6534518003463745
7839_01,Earth,False,G/1259/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Jilla Leson,False,Jilla,0.8707743287086487
7840_01,Earth,False,F/1500/S,PSO J318.5-22,18.0,False,328.0,0.0,0.0,24.0,309.0,Garlie Warrison,False,Garlie,0.6416719555854797
7841_01,Earth,False,G/1260/P,PSO J318.5-22,43.0,False,6.0,25.0,0.0,5250.0,0.0,Netty Maynardner,False,Netty,0.8555283546447754
7841_02,Earth,False,F/1627/P,PSO J318.5-22,48.0,False,0.0,0.0,501.0,242.0,0.0,Elly Maynardner,False,Elly,0.8644537925720215
7842_01,Mars,False,E/513/S,TRAPPIST-1e,46.0,False,52.0,0.0,1185.0,61.0,0.0,Coves Gepie,True,Coves,0.18357013165950775
7843_01,Mars,True,,TRAPPIST-1e,75.0,False,0.0,0.0,0.0,0.0,0.0,Weet Petie,True,Weet,0.4413968622684479
7845_01,Europa,True,B/307/S,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Syrmion Unhearfus,True,Syrmion,0.14908860623836517
7847_01,Earth,False,G/1261/P,TRAPPIST-1e,34.0,False,0.0,9.0,617.0,0.0,281.0,Ireene Boyersons,False,Ireene,0.9640262126922607
7848_01,Mars,,,TRAPPIST-1e,29.0,False,1052.0,0.0,635.0,0.0,0.0,Neypus Pine,False,Neypus,0.43017885088920593
7848_02,Mars,True,F/1501/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Beass Pine,True,Beass,0.1772868037223816
7849_01,Earth,False,G/1271/S,TRAPPIST-1e,22.0,False,558.0,63.0,0.0,0.0,0.0,Tonnie Ewisentley,False,Tonnie,0.7710304856300354
7850_01,Mars,True,E/514/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Womel Melie,False,Womel,0.1286950409412384
7851_01,Mars,True,F/1629/P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Ales Cha,True,Ales,0.42764145135879517
7852_01,Earth,False,E/508/P,TRAPPIST-1e,15.0,False,0.0,6.0,0.0,981.0,0.0,Davisy Folemonley,False,Davisy,0.4002971947193146
7853_01,,False,F/1502/S,TRAPPIST-1e,42.0,False,1227.0,773.0,14.0,0.0,0.0,Gran Chpie,False,Gran,0.18195174634456635
7853_02,Mars,False,E/515/S,TRAPPIST-1e,31.0,False,166.0,0.0,297.0,835.0,0.0,Gon Chpie,False,Gon,0.09704745560884476
7853_03,Mars,True,F/1502/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Cranch Chpie,True,Cranch,0.24408338963985443
7856_01,Earth,False,F/1503/S,TRAPPIST-1e,34.0,,0.0,0.0,0.0,156.0,620.0,Darrie Contrevins,False,Darrie,0.5123490691184998
7858_01,Earth,False,G/1264/P,TRAPPIST-1e,21.0,False,9.0,0.0,0.0,25.0,811.0,Grette Kramorry,False,Grette,0.7707957029342651
7858_02,Earth,False,F/1630/P,55 Cancri e,16.0,False,0.0,11.0,0.0,863.0,0.0,Ward Kramorry,False,Ward,0.0958961769938469
7858_03,Earth,False,F/1630/P,TRAPPIST-1e,40.0,False,634.0,60.0,134.0,0.0,0.0,Tinez Kramorry,False,Tinez,0.727579653263092
7859_01,,False,F/1504/S,TRAPPIST-1e,23.0,False,550.0,0.0,738.0,0.0,0.0,Shams Jaflé,True,Shams,0.4048619568347931
7861_01,Earth,True,G/1265/P,TRAPPIST-1e,6.0,,0.0,0.0,0.0,0.0,0.0,Krisa Wheelez,False,Krisa,0.7882735133171082
7863_01,Earth,False,F/1505/S,TRAPPIST-1e,17.0,False,99.0,516.0,1967.0,0.0,6.0,Tine Popelacruz,True,Tine,0.8239908814430237
7864_01,Earth,False,F/1506/S,55 Cancri e,37.0,False,19.0,443.0,1769.0,0.0,3.0,Elly Potterry,True,Elly,0.8644537925720215
7865_01,Europa,True,C/293/S,PSO J318.5-22,30.0,False,0.0,0.0,0.0,0.0,0.0,Celava Secont,True,Celava,0.9374443292617798
7865_02,Europa,True,C/293/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Secont,True,Kaffias,0.18745800852775574
7865_03,Europa,True,C/293/S,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Meratzn Secont,True,Meratzn,0.5533604025840759
7866_01,Europa,False,C/255/P,55 Cancri e,43.0,False,0.0,16856.0,0.0,4344.0,977.0,Tabdhib Heeroling,False,Tabdhib,0.2742004096508026
7868_01,Earth,False,E/517/S,55 Cancri e,17.0,False,6256.0,0.0,0.0,1.0,21.0,Elly Hayerson,False,Elly,0.8644537925720215
7870_01,Europa,True,B/257/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Caphirk Matimple,True,Caphirk,0.6417417526245117
7871_01,Earth,True,,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Alendy Stannondez,True,Alendy,0.5733568668365479
7872_01,Earth,,G/1267/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Elancy Wardendez,False,Elancy,0.6825891137123108
7872_02,Earth,False,G/1267/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,1714.0,0.0,All Sweett,False,All,0.22193139791488647
7872_03,Earth,False,F/1633/P,TRAPPIST-1e,25.0,False,131.0,124.0,408.0,196.0,9.0,Leony Wardendez,False,Leony,0.4831722676753998
7872_04,Earth,False,G/1267/P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Salley Wardendez,False,Salley,0.8825848698616028
7872_05,Earth,True,G/1267/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Chesty Wardendez,True,Chesty,0.5232386589050293
7872_06,Earth,False,G/1267/P,PSO J318.5-22,7.0,False,0.0,0.0,0.0,0.0,0.0,Herita Wardendez,True,Herita,0.9043917655944824
7873_01,,False,F/1634/P,TRAPPIST-1e,24.0,False,569.0,156.0,0.0,12.0,0.0,Eduana Carpentley,False,Eduana,0.8935412168502808
7873_02,Earth,False,F/1634/P,TRAPPIST-1e,19.0,False,0.0,721.0,0.0,25.0,1.0,Monard Carpentley,True,Monard,0.06490358710289001
7875_01,Europa,True,B/309/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Geonkaa Cattyried,True,Geonkaa,0.46979090571403503
7877_01,Earth,False,G/1268/P,TRAPPIST-1e,49.0,False,0.0,1738.0,0.0,19.0,0.0,Elicia Fultz,False,Elicia,0.9815918207168579
7878_01,Earth,False,G/1269/P,TRAPPIST-1e,18.0,False,0.0,0.0,32.0,0.0,673.0,Vane Nieldsond,False,Vane,0.5086023211479187
7879_01,Earth,False,G/1270/P,TRAPPIST-1e,25.0,False,0.0,478.0,71.0,11.0,162.0,Stancy Horthy,False,Stancy,0.3783136010169983
7881_01,Earth,False,F/1507/S,TRAPPIST-1e,46.0,False,248.0,,0.0,4.0,0.0,Rald Crosbornes,False,Rald,0.1569615602493286
7882_01,Earth,True,G/1271/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Gabrin Coxterez,False,Gabrin,0.23181238770484924
7882_02,Earth,False,G/1271/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Luise Coxterez,True,Luise,0.4660152494907379
7883_01,Earth,True,G/1272/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Kenny Deckley,True,Kenny,0.43388718366622925
7884_01,Mars,False,E/512/P,TRAPPIST-1e,23.0,False,1610.0,2.0,465.0,0.0,0.0,Grioss Cone,False,Grioss,0.1519702672958374
7885_01,Earth,True,G/1273/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Tancis Potters,True,Tancis,0.47514763474464417
7886_01,Earth,False,G/1274/P,TRAPPIST-1e,16.0,False,0.0,11.0,0.0,8.0,827.0,Gracey Gaington,False,Gracey,0.8591991662979126
7888_01,Earth,False,E/518/S,TRAPPIST-1e,29.0,False,37.0,0.0,644.0,0.0,177.0,Erie Woodwinez,True,Erie,0.6256807446479797
7889_01,Europa,True,C/256/P,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Halleth Gulcepusy,True,Halleth,0.6905076503753662
7890_01,Earth,False,F/1508/S,TRAPPIST-1e,58.0,False,0.0,268.0,0.0,109.0,594.0,Chrisa Reenez,False,Chrisa,0.8301807641983032
7890_02,Earth,True,G/1273/S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Edgary Reenez,True,Edgary,0.22071853280067444
7890_03,Earth,True,,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Sonnie Scottney,True,Sonnie,0.7710304856300354
7891_01,Earth,True,G/1274/S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Guada Duffmaney,True,Guada,0.646756649017334
7891_02,Earth,,,TRAPPIST-1e,13.0,False,34.0,1.0,0.0,824.0,29.0,Rosey Duffmaney,False,Rosey,0.7569328546524048
7892_01,Mars,False,F/1636/P,TRAPPIST-1e,18.0,False,196.0,0.0,744.0,0.0,0.0,Colax Mity,True,Colax,0.29338645935058594
7894_01,Earth,False,E/519/S,55 Cancri e,29.0,False,46.0,68.0,589.0,88.0,0.0,Jenne Jacostarks,True,Jenne,0.8781809210777283
7895_01,Earth,False,F/1509/S,55 Cancri e,21.0,False,102.0,9.0,21.0,464.0,104.0,Lynez Brooke,False,Lynez,0.9237428903579712
7897_01,Europa,True,C/295/S,55 Cancri e,43.0,,0.0,0.0,0.0,0.0,0.0,Altares Ancontaked,True,Altares,0.643868625164032
7899_01,Earth,True,G/1275/S,TRAPPIST-1e,69.0,False,0.0,0.0,0.0,0.0,0.0,Benry Hinesh,False,Benry,0.1491175889968872
7899_02,Earth,False,G/1275/S,TRAPPIST-1e,40.0,False,0.0,0.0,14.0,785.0,10.0,Randa Hinesh,False,Randa,0.85612952709198
7899_03,Earth,True,G/1275/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Margio Boyers,True,Margio,0.39185041189193726
7901_01,Mars,True,F/1512/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Tive Curie,True,Tive,0.43922826647758484
7902_01,Earth,,G/1276/P,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Dianie Villenson,False,Dianie,0.8592419624328613
7902_02,Earth,True,G/1276/P,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Margio Georgasey,True,Margio,0.39185041189193726
7902_03,Earth,True,G/1276/P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Jodye Georgasey,False,Jodye,0.40713343024253845
7902_04,Earth,False,G/1276/P,TRAPPIST-1e,23.0,False,1.0,700.0,0.0,7.0,136.0,Luison Villenson,False,Luison,0.18123330175876617
7903_01,Earth,False,F/1638/P,TRAPPIST-1e,39.0,False,472.0,0.0,0.0,173.0,0.0,Ricard Weberton,False,Ricard,0.2415972650051117
7904_01,Earth,True,,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Joelan Pughlinsons,True,Joelan,0.2733047306537628
7904_02,Earth,False,G/1277/P,TRAPPIST-1e,26.0,False,485.0,8.0,3958.0,0.0,0.0,Hilia Pughlinsons,True,Hilia,0.9438948631286621
7905_01,Europa,False,C/296/S,TRAPPIST-1e,31.0,False,0.0,87.0,0.0,2263.0,224.0,Zinor Axlentindy,False,Zinor,0.2936073839664459
7905_02,Europa,True,C/296/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,,0.0,Menkibi Axlentindy,True,Menkibi,0.49946674704551697
7905_03,Europa,False,C/296/S,55 Cancri e,26.0,,1432.0,1283.0,0.0,178.0,5034.0,Meram Axlentindy,False,Meram,0.29096734523773193
7907_01,Mars,True,F/1513/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Erfros Nate,True,Erfros,0.07714150846004486
7908_01,Europa,True,B/310/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Alzirk Aneetle,True,Alzirk,0.16401927173137665
7910_01,Earth,False,F/1639/P,,30.0,False,4.0,637.0,0.0,0.0,3.0,Fery Rushing,False,Fery,0.29852738976478577
7913_01,Earth,True,G/1278/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Almara Whitakers,True,Almara,0.9365126490592957
7914_01,Earth,True,G/1278/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Hilia Munozaley,False,Hilia,0.9438948631286621
7914_02,Earth,False,G/1278/P,TRAPPIST-1e,24.0,False,0.0,80.0,106.0,344.0,0.0,Marynk Munozaley,False,Marynk,0.618468165397644
7914_03,Earth,False,G/1278/P,TRAPPIST-1e,47.0,False,397.0,0.0,321.0,0.0,5.0,Eriky Munozaley,True,Eriky,0.36849984526634216
7916_01,Earth,True,G/1279/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Elson Mayods,False,Elson,0.13623473048210144
7918_01,Mars,True,F/1640/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Allift Flé,True,Allift,0.5572224855422974
7919_01,Earth,False,G/1281/P,TRAPPIST-1e,21.0,False,90.0,0.0,817.0,0.0,0.0,Cliney Hoodgers,False,Cliney,0.9442558884620667
7920_01,Mars,True,F/1515/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Anamse Backe,True,Anamse,0.8806873559951782
7922_01,Earth,False,F/1517/S,TRAPPIST-1e,39.0,False,3030.0,79.0,0.0,0.0,0.0,Lloyde Llobsoney,False,Lloyde,0.4181346893310547
7924_01,Earth,False,F/1642/P,TRAPPIST-1e,28.0,False,589.0,57.0,0.0,0.0,0.0,Ninaha Mondalley,False,Ninaha,0.9628207087516785
7926_01,Earth,False,E/514/P,TRAPPIST-1e,32.0,False,0.0,0.0,,365.0,1216.0,Kenda Paynard,False,Kenda,0.7862512469291687
7929_01,Europa,False,B/311/S,TRAPPIST-1e,31.0,False,0.0,910.0,58.0,1654.0,1217.0,Mergak Dissper,False,Mergak,0.15278029441833496
7930_01,Earth,True,,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Joela Bardsey,True,Joela,0.7191003561019897
7935_01,Earth,False,F/1520/S,TRAPPIST-1e,41.0,False,84.0,0.0,6.0,811.0,2.0,Ward Rodger,True,Ward,0.0958961769938469
7936_01,Earth,False,F/1644/P,TRAPPIST-1e,21.0,False,7.0,0.0,622.0,0.0,0.0,Gracey Morelly,False,Gracey,0.8591991662979126
